transaction_id,order_date,customer_id,customer_name,country,product_id,product_category,quantity,price,payment_method,order_status
T589,2026-07-19,C61,Rachael Davis,AU,P120,Home,2,367.41,UPI,Completed
T590,2026-06-23,C287,Richard Thompson,IN,P91,Clothing,1,-94.21798132849865,Debit Card,Cancelled
T591,2025-08-17,C116,Lori Combs,FR,P36,Books,1,353.05,PayPal,Cancelled
T592,2026-09-13 13:55:40.225729,C141,Angela Johnston,US,P60,Sports,2,23.39,UPI,Completed
T593,2026-03-09,C151,Kimberly Butler,IN,P78,Books,5,279.27,Debit Card,Completed
T594,2026-01-22,C18,Shane Roy,AU,P26,Clothing,3,355.61,UPI,Completed
T595,2026-07-05,C263,John Turner,UK,P25,Home,5,148.45,UPI,Returned
T596,2026-06-19,C260,Travis Phelps,IN,P69,Clothing,4,399.21,UPI,Completed
T597,2025-11-10,C46,Joseph Jones,AU,P56,Sports,3,369.15,PayPal,Returned
T598,2026-07-20,C140,Jacqueline Hamilton,UK,P65,Sports,1,369.06,PayPal,Returned
T599,2026-06-21,C256,Adam Schultz,CA,P134,Books,1,69.06,Debit Card,Returned
T600,2026-06-28,C297,Melody Li,CA,P101,Sports,5,161.37,Credit Card,Completed
T601,2026-06-19,C39,Kelly Phillips,CA,P35,Books,3,475.27,Debit Card,Completed
T602,2026-05-12,C266,Bruce Powell,UK,P113,Clothing,1,273.2,Debit Card,Returned
T603,2025-09-11,C161,Jennifer Sullivan,AU,P37,Sports,2,150.92,PayPal,Completed
T604,2025-10-16,C173,Pamela Phelps,IN,P78,Books,2,229.16,UPI,Returned
T605,2026-04-12,C209,John Raymond,CA,P15,Books,2,114.69,UPI,Cancelled
T606,2025-12-29,C75,Kevin Williams,FR,P200,Home,2,437.02,Debit Card,Returned
T607,2026-01-30,C19,Alisha Ramirez,FR,P98,Home,2,191.15,PayPal,Completed
T608,2026-04-07,C213,Terry Stevenson,FR,P150,Home,1,186.45,UPI,Completed
T609,2025-09-02,C34,Jeffrey Brown,AU,P115,Home,5,369.37,PayPal,Completed
T610,2025-10-24,C98,Marilyn Burke,AU,P184,Home,1,228.03,UPI,Returned
T611,2026-02-27,C94,Jose Rodriguez,DE,P45,Home,2,386.97,UPI,Cancelled
T612,2026-02-07,C225,Keith Franklin,CA,P141,Books,5,48.36,Debit Card,Completed
T613,2026-08-11,C102,Diamond Ball,UK,P122,Books,3,361.59,UPI,Completed
T614,2026-04-08,C103,Anna Barnett,CA,P168,Clothing,5,250.19,Debit Card,Cancelled
T615,2026-07-28,C84,Denise Price,CA,P68,Clothing,5,107.89,UPI,Cancelled
T616,2026-04-28,C236,Gordon Goodwin,FR,P200,Clothing,1,193.61,PayPal,Cancelled
T617,2026-01-18,C54,Julie Jones,UK,P133,Books,1,390.49,PayPal,Cancelled
T618,2026-01-24,C240,Zachary Baxter,IN,P6,Electronics,4,448.64,Debit Card,Cancelled
T619,2026-04-09,C3,Jeffrey Rodriguez,DE,P122,Home,1,78.8,Credit Card,Returned
T620,2025-08-30,C79,Denise Gomez,DE,P11,Electronics,1,324.89,UPI,Completed
T621,2026-02-26,C84,Charles Johnson,IN,P17,Sports,1,94.59,Debit Card,Completed
T622,2026-09-13 13:55:40.227858,C50,Jessica Snow,FR,P36,Books,4,105.37,PayPal,Returned
T623,2026-05-17,C70,Maria Garcia,US,P39,Sports,2,204.97,Debit Card,Returned
T624,2026-02-14,C46,Alison English,IN,P161,Electronics,5,212.7,Debit Card,Cancelled
T625,2026-07-10,C253,Maureen Cruz,UK,P143,Electronics,1,56.71,PayPal,Cancelled
T626,2026-04-10,C32,Anne Sanchez,FR,P196,Sports,2,473.19,PayPal,Completed
T627,2026-04-29,C10,Michael David,AU,P78,Sports,3,435.46,PayPal,Returned
T628,2025-12-28,C246,John Rivera,UK,P47,Electronics,3,184.02,PayPal,Returned
T629,2025-12-05,C107,Amanda Mahoney,FR,P103,Home,5,79.03,Credit Card,Completed
T630,2026-07-10,C164,Kerry Rodriguez,UK,P24,Home,1,403.6,UPI,Returned
T631,2026-06-15,C185,Bryan Schroeder,US,P169,Books,4,285.51,Credit Card,Cancelled
T632,2026-05-11,C198,Mark Schmidt,DE,P145,Books,3,20.44,Credit Card,Completed
T633,2026-01-29,C72,Candace Wallace,DE,P57,Clothing,5,400.54,UPI,Completed
T634,2025-09-26,C284,Erin Zamora,UK,P105,Sports,5,265.58,UPI,Completed
T635,2025-09-20,C259,David Buchanan,IN,P22,Home,4,466.75,Debit Card,Completed
T636,2026-01-04,C216,Nicholas Richardson,FR,P102,Books,4,418.55,PayPal,Cancelled
T637,2026-01-31,C283,Deborah Barnes,US,P153,Sports,2,363.72,Debit Card,Returned
T638,2025-11-22,C59,Phyllis Jones,CA,P75,Electronics,2,168.01,UPI,Completed
T639,2026-01-03,C49,Holly Adams,CA,P169,Electronics,2,209.8,PayPal,Cancelled
T640,2026-04-21,C157,John Thompson,AU,P78,Electronics,3,403.74,Credit Card,Cancelled
T641,2026-01-26,C170,Jason Brown,CA,P192,Home,5,264.31,Debit Card,Completed
T642,2026-06-24,C2,Beth Leonard,UK,P199,Books,4,374.22,PayPal,Returned
T643,2026-03-27,C208,Ashley Gates,CA,P121,Books,3,24.64,UPI,Cancelled
T644,2026-07-30,C208,Katrina Zhang,IN,P116,Clothing,5,218.1,Credit Card,Cancelled
T645,2025-11-06,C259,Brittany Martinez,UK,P17,Clothing,5,453.62,PayPal,Returned
T646,2025-12-23,C80,Stephen Dixon,UK,P135,Books,1,442.45,UPI,Completed
T647,2025-11-20,C199,Donna Sanders,CA,P99,Clothing,2,445.37,Credit Card,Returned
T648,2026-07-18,C297,Erin Mason,AU,P51,Books,5,61.98,Credit Card,Cancelled
T649,2025-10-11,C269,Christopher Thomas III,UK,P48,Electronics,1,363.0,Debit Card,Completed
T650,2026-04-06,C272,Daniel Ingram,CA,P98,Home,3,273.79,PayPal,Returned
T651,2026-03-09,C156,Alisha Smith,UK,P130,Home,5,79.28,PayPal,Returned
T652,2025-12-22,C71,Katie Nelson,UK,P7,Clothing,3,164.27,Credit Card,Completed
T653,2025-10-25,C198,Kathleen Johnson,CA,P27,Electronics,5,127.92,PayPal,Cancelled
T654,2026-07-22,C74,Thomas Ross,DE,P128,Books,5,210.42,UPI,Completed
T655,2025-11-19,C170,Stephanie Neal,US,P4,Books,2,440.65,Credit Card,Cancelled
T656,2026-07-23,C143,Nicole Kennedy,DE,P26,Clothing,3,73.19,Debit Card,Completed
T657,2026-02-02,C281,Jennifer Bennett,FR,P76,Books,2,469.0,PayPal,Completed
T658,2025-10-31,C59,Marie Jones,CA,P143,Sports,2,226.0,PayPal,Returned
T659,2026-07-05,C286,Gavin Floyd,US,P179,Sports,2,323.36,Debit Card,Completed
T660,2025-08-17,C66,Elizabeth Lopez,IN,P42,Electronics,1,69.14,Credit Card,Returned
T661,2026-03-27,C205,Sarah Miller,UK,P15,Electronics,1,499.04,Credit Card,Cancelled
T662,2025-11-13,C293,Deborah Leblanc,FR,P178,Clothing,2,408.93,UPI,Returned
T663,2025-12-01,C80,Grant Meyers,IN,P41,Clothing,5,133.08,UPI,Completed
T664,2026-07-01,C173,Jamie Winters,UK,P54,Clothing,4,81.43,Credit Card,Cancelled
T665,2026-04-27,C116,Jason Gomez,CA,P66,Home,5,188.42,UPI,Completed
T666,2025-10-12,C36,Anita Chavez,DE,P102,Home,5,160.73,PayPal,Completed
T667,2025-11-19,C151,William Sandoval,CA,P59,Sports,3,442.48,Credit Card,Returned
T668,2025-11-14,C203,Frances Chaney,FR,P130,Home,4,18.75,PayPal,Returned
T669,2025-08-21,C252,Kristine Armstrong,IN,P50,Clothing,5,337.49,UPI,Cancelled
T670,2026-06-17,C135,Alicia Kim,CA,P6,Clothing,3,474.44,UPI,Cancelled
T671,2026-07-05,C300,Kyle Santana,CA,P25,Sports,3,45.91,Credit Card,Completed
T672,2026-03-02,C197,Jeffrey Turner,IN,P125,Sports,3,222.76,Debit Card,Completed
T673,2026-02-13,C171,Michelle Young,AU,P71,Electronics,4,230.47,UPI,Cancelled
T674,2025-09-09,C106,Eric Walker,AU,P89,Electronics,1,446.64,PayPal,Returned
T675,2025-10-30,C279,Linda Martinez,FR,P64,Sports,2,148.22,UPI,Completed
T676,2026-05-12,C226,Keith Steele,FR,P143,Home,1,269.13,Debit Card,Cancelled
T677,2026-03-18,C65,Sara Taylor,US,P187,Home,3,332.09,UPI,Completed
T678,2026-03-27,C151,Cole Ellis,IN,P149,Books,4,287.63,Debit Card,Completed
T679,2026-05-08,C163,Hannah Hernandez,CA,P159,Clothing,3,71.48,PayPal,Cancelled
T680,2026-03-29,C250,Zachary Mcdonald,UK,P70,Sports,3,460.62,Debit Card,Cancelled
T681,2026-01-04,C289,Joseph Bell,AU,P50,Books,2,77.39,Debit Card,Returned
T682,2025-08-13,,Leah Marks,AU,P161,Sports,3,321.29,Debit Card,Cancelled
T683,2026-03-12,C36,Cameron Cobb,DE,P83,Electronics,4,111.51,UPI,Returned
T684,2026-04-28,C55,Ashley Lee,AU,P195,Clothing,2,497.7,Debit Card,Returned
T685,2025-09-14,C26,Beth Hopkins,CA,P54,Books,5,220.93,UPI,Completed
T686,2026-03-26,C260,Justin Parks,UK,P105,Sports,1,364.03,Debit Card,Completed
T687,2026-04-29,C226,Pamela Bentley,US,P71,Sports,5,261.18,PayPal,Completed
T688,2026-01-08,C36,Bradley Walsh,CA,P39,Sports,2,404.84,PayPal,Returned
T689,2025-11-10,C177,Joshua Page,FR,P191,Electronics,4,471.3,Debit Card,Cancelled
T690,2026-08-01,C181,Paula Collier,US,P164,Electronics,2,17.2,UPI,Returned
T691,2026-02-11,C57,Derrick Richardson,AU,P73,Books,3,417.02,Debit Card,Cancelled
T692,2025-11-21,C165,Justin Trujillo,IN,P39,Sports,3,113.13,Credit Card,Cancelled
T693,2025-11-19,C75,Brittney Taylor,UK,P180,Sports,4,452.88,Credit Card,Completed
T694,2026-04-06,C98,Michael Valdez,XYZ,P151,Home,5,495.76,Debit Card,Cancelled
T695,2026-03-15,C90,Chad French,CA,P48,Clothing,4,225.37,UPI,Cancelled
T696,2025-11-28,C15,Michael Herrera,AU,P192,Electronics,5,426.41,Credit Card,Cancelled
T697,2025-10-28,C191,Jean Welch,US,P96,Sports,5,253.28,Debit Card,Completed
T698,2026-08-08,C21,Alejandra Jones,DE,P91,Sports,2,241.91,Debit Card,Cancelled
T699,2025-08-30,C199,Lisa Riley,IN,P137,Clothing,5,299.94,Debit Card,Completed
T700,2026-04-04,C212,Leslie Santos,UK,P72,Books,5,118.32,PayPal,Cancelled
T701,2026-04-28,C152,Katherine Rice,AU,P77,Clothing,3,390.49,Debit Card,Returned
T702,2025-11-01,C128,Zachary Mcdaniel,FR,P36,Books,1,179.15,Debit Card,Completed
T703,2026-05-04,C213,Matthew Holmes,DE,P34,Home,4,263.09,UPI,Completed
T704,2026-03-03,C271,Erin Diaz,CA,P153,Books,4,55.22,Credit Card,Returned
T705,2026-05-02,C6,Anthony Gonzalez,US,P27,Books,3,291.37,Credit Card,Returned
T706,2026-08-02,C199,Dawn Jones,FR,P166,Home,1,304.34,UPI,Completed
T707,2026-03-23,C209,Alejandro Hampton,CA,P80,Books,2,469.07,Credit Card,Completed
T1,2025-11-03,C88,Mary Martinez,US,P96,Home,2,150.36,Credit Card,Cancelled
T709,2026-07-15,C37,Abigail Todd,AU,P26,Sports,2,67.63,Debit Card,Completed
T710,2025-12-07,C292,Jacqueline Hendricks,DE,P184,Home,4,313.54,Credit Card,Completed
T1,2025-11-21,C15,Lindsey Ross,FR,P140,Electronics,4,265.14,PayPal,Cancelled
T712,2026-08-07,C182,Barbara Mckenzie,XYZ,P26,Clothing,3,113.04,Credit Card,Returned
T713,2025-12-17,C38,John Clark,AU,P17,Sports,3,54.11,PayPal,Cancelled
T714,2026-02-16,,Kevin Farley,UK,P181,Home,1,91.79,UPI,Completed
T715,2026-07-16,C165,Alex Morrow,IN,P95,Books,1,431.45,Credit Card,Completed
T716,2025-09-09,C293,Jennifer Jones,DE,P140,Electronics,5,436.05,Debit Card,Completed
T717,2025-08-24,C35,Beverly Pacheco,DE,P2,Home,5,133.42,UPI,Cancelled
T718,2026-05-04,C282,Jason Schroeder,AU,P98,Clothing,1,22.7,PayPal,Returned
T719,2026-04-20,C168,Linda Clements,AU,P70,Electronics,5,14.61,UPI,Returned
T720,2026-05-21,C274,Don Gordon,AU,P16,Electronics,4,43.79,Credit Card,Returned
T721,2025-11-24,C242,Fred Bell,IN,P50,Sports,3,245.1,Debit Card,Cancelled
T722,2025-10-31,C278,Thomas Collins,UK,P189,Electronics,2,229.6,Credit Card,Cancelled
T723,2026-08-08,C203,Courtney Garza,FR,P116,Electronics,4,411.66,Credit Card,Returned
T724,2025-11-27,C107,Maria Patterson,UK,P70,Clothing,5,86.34,PayPal,Returned
T725,2025-08-30,C241,Stephanie Rivers,XYZ,P156,Clothing,3,294.73,Debit Card,Returned
T726,2026-05-28,C34,Kimberly Chavez,IN,P152,Sports,4,263.37,UPI,Returned
T727,2026-08-12,C38,Alexandra Reyes,FR,P3,Books,1,324.21,Credit Card,Cancelled
T728,2025-09-30,C21,Christian Carroll,CA,P22,Clothing,2,144.14,UPI,Cancelled
T729,2026-06-20,C110,Sarah Ortega,CA,P17,Clothing,4,460.7,Debit Card,Returned
T730,2025-11-12,C67,Brenda Stevens,AU,P45,Home,1,206.44,UPI,Returned
T731,2025-11-11,C232,Kristen Burns,UK,P87,Home,2,325.95,PayPal,Completed
T732,2025-10-25,C129,Julie Todd,AU,P131,Books,2,456.69,UPI,Completed
T733,2025-10-18,C32,Emily Merritt,UK,P78,Clothing,2,-74.34558989052903,PayPal,Completed
T1,2026-07-20,C21,Joshua House,AU,P167,Home,4,63.53,Debit Card,Cancelled
T735,2026-05-02,C13,Gary Ward,UK,P49,Home,4,260.82,Credit Card,Returned
T736,2025-11-18,C109,Jared Hogan,UK,P71,Home,4,211.46,Debit Card,Cancelled
T737,2025-09-20,C99,Kevin Rose,XYZ,P82,Clothing,1,242.44,PayPal,Returned
T738,2025-08-27,,Christine Barker,AU,P144,Electronics,2,137.92,UPI,Returned
T739,2025-11-25,C63,April Donaldson,DE,P13,Books,5,99.2,PayPal,Completed
T740,2025-12-11,C54,Jennifer Knight,UK,P193,Sports,2,63.16,PayPal,Returned
T741,2026-04-19,C249,Kayla Rowe,IN,P112,Home,5,339.54,Debit Card,Cancelled
T742,2026-06-08,C15,Gregory Kirk,US,P60,Books,5,133.56,Debit Card,Completed
T743,2025-09-19,C30,Angelica Roberts,AU,P192,Clothing,5,15.33,UPI,Cancelled
T744,2026-01-06,C249,Timothy Roberts,AU,P60,Home,5,116.3,Credit Card,Cancelled
T1,2025-10-16,C274,John Myers,AU,P109,Clothing,1,286.2,Debit Card,Returned
T746,2025-12-14,,Jennifer Parsons,IN,P181,Clothing,3,43.73,PayPal,Returned
T747,2026-03-25,C80,Stacey Chapman,US,P162,Books,5,73.13,Debit Card,Cancelled
T748,2025-12-13,C126,Michael Washington,UK,P71,Home,1,337.32,Debit Card,Returned
T749,2026-06-15,C40,Kelly Ochoa,US,P182,Electronics,5,17.76,Debit Card,Cancelled
T750,2026-07-21,C31,Angela Hunter MD,CA,P81,Clothing,2,388.87,PayPal,Returned
T751,2025-09-04,C160,Julie Hernandez,CA,P71,Clothing,2,102.0,UPI,Completed
T752,2025-10-12,C214,Gene Thompson,US,P182,Sports,2,79.36,Credit Card,Cancelled
T753,2026-07-12,C195,Aaron Dixon,AU,P152,Home,1,231.84,Debit Card,Returned
T754,2025-11-15,C243,David Ramos,US,P135,Clothing,5,12.48,UPI,Cancelled
T755,2025-08-24,C288,Dustin Anderson,UK,P151,Sports,2,151.03,PayPal,Completed
T756,2025-10-02,C18,Brian Hughes,AU,P61,Clothing,2,163.27,PayPal,Completed
T757,2025-10-28,C4,Dennis Pruitt,UK,P53,Clothing,5,293.21,UPI,Returned
T758,2026-07-02,C127,Rebecca Mitchell,FR,P147,Home,3,315.41,UPI,Cancelled
T759,2026-04-18,C48,Donald Warren,AU,P112,Books,5,128.28,UPI,Returned
T760,2025-08-22,C132,Laura Clark,DE,P102,Home,1,206.99,PayPal,Returned
T761,2025-09-20,C77,Paula Strong,FR,P48,Home,2,391.17,Credit Card,Cancelled
T762,2025-11-18,C13,Deborah Goodman,IN,P136,Sports,5,45.4,PayPal,Completed
T763,2026-01-03,C221,Ashley Graves,AU,P124,Electronics,4,66.54,PayPal,Completed
T764,2026-03-07,C144,Taylor Robertson,FR,P163,Books,3,303.59,Debit Card,Cancelled
T765,2026-03-21,C204,Nicole Sanders,IN,P178,Books,4,285.5,Credit Card,Returned
T766,2025-11-13,C67,Jesse Burke,US,P195,Electronics,1,200.7,Credit Card,Cancelled
T767,2026-03-08,C143,Cynthia Butler,UK,P72,Electronics,5,321.36,Debit Card,Cancelled
T768,2025-08-13,C102,Victor Espinoza,UK,P128,Clothing,5,456.7,Credit Card,Cancelled
T769,2025-10-01,C33,Allison Weber,CA,P109,Home,2,187.83,Debit Card,Returned
T770,2025-11-17,C39,Jennifer Calderon,US,P142,Home,1,197.25,Credit Card,Returned
T771,2025-10-26,C168,Justin Thomas,DE,P52,Home,5,286.85,PayPal,Returned
T772,2026-06-20,C209,Christopher House,AU,P79,Sports,3,59.86,UPI,Cancelled
T773,2025-12-13,C195,Jack Conner,DE,P147,Sports,2,407.14,PayPal,Completed
T774,2026-04-07,C118,Christopher Benson,IN,P89,Electronics,4,444.51,Credit Card,Completed
T775,2025-08-21,C215,Michelle Hensley,IN,P173,Home,2,121.33,PayPal,Returned
T776,2025-12-31,C274,William Roberson,FR,P147,Electronics,2,410.7,Debit Card,Completed
T777,2026-07-17,C274,Andrea Novak,CA,P10,Sports,4,451.86,Debit Card,Cancelled
T778,2026-06-24,C33,Melissa Owens,UK,P189,Home,3,342.33,UPI,Cancelled
T779,2025-10-04,C3,Laura Watkins,DE,P75,Electronics,3,136.02,PayPal,Cancelled
T780,2026-05-28,C275,Robin Harper,AU,P142,Clothing,5,67.73,PayPal,Completed
T781,2026-07-26,C26,Gregory Pearson,XYZ,P137,Electronics,2,59.74,UPI,Returned
T782,2026-02-20,C208,Kevin Smith,UK,P37,Books,1,340.42,Credit Card,Returned
T783,2026-09-13 13:55:40.225358,C14,Marie Richardson,FR,P13,Clothing,4,285.17,Credit Card,Cancelled
T784,2026-03-11,C81,Amber Gomez,FR,P11,Books,2,458.07,UPI,Returned
T785,2026-05-12,C180,Carrie Clark,CA,P37,Books,5,253.58,UPI,Returned
T786,2025-12-29,C243,Philip Mack,FR,P92,Home,4,393.19,Debit Card,Completed
T787,2025-11-09,C133,Timothy Davidson,FR,P82,Books,2,46.47,Debit Card,Completed
T788,2026-07-25,C138,Jessica Huber,AU,P102,Electronics,1,339.86,Credit Card,Returned
T789,2025-10-27,C62,Ms. Jacqueline Dunn,AU,P72,Sports,4,148.89,Debit Card,Completed
T790,2026-07-17,C86,Teresa Pacheco,AU,P195,Electronics,4,478.45,UPI,Returned
T791,2026-08-10,C296,Martin Bell,IN,P31,Electronics,5,10.69,UPI,Cancelled
T792,2026-02-17,C182,Sarah Parker,IN,P191,Sports,4,36.22,Debit Card,Cancelled
T793,2026-05-05,C255,Gerald Jenkins,FR,P119,Clothing,2,495.47,PayPal,Completed
T794,2025-12-23,C122,Scott Underwood,DE,P90,Clothing,1,-59.27301738068588,Debit Card,Completed
T795,2026-02-14,C275,Brittney Hahn,UK,P184,Clothing,1,224.47,Debit Card,Completed
T796,2026-08-07,C135,Teresa Kelly,FR,P134,Home,2,61.42,Debit Card,Cancelled
T797,2026-01-17,C23,Benjamin Stewart,UK,P126,Books,5,185.38,Debit Card,Completed
T798,2025-09-22,C217,Stephen Walker,CA,P166,Electronics,4,63.62,PayPal,Cancelled
T799,2025-10-05,C181,David Bryant,FR,P42,Clothing,1,222.76,Credit Card,Returned
T800,2026-07-02,C240,Hannah Henderson,DE,P102,Electronics,4,147.29,UPI,Returned
T801,2025-12-05,C229,Adam Craig,AU,P190,Sports,1,444.57,Credit Card,Returned
T802,2026-02-05,C176,Rebecca Ayers,IN,P49,Clothing,3,87.57,PayPal,Cancelled
T803,2026-03-23,C200,Matthew Davies,AU,P102,Books,5,406.25,Credit Card,Returned
T804,2026-03-13,,William Strickland,FR,P191,Sports,4,197.66,Debit Card,Returned
T805,2025-11-02,C241,Mr. George Mcmillan Jr.,AU,P115,Sports,1,227.73,Credit Card,Completed
T806,2025-12-02,C167,Andrew Gonzalez,CA,P97,Clothing,5,235.12,Debit Card,Cancelled
T807,2026-08-12,C64,Victoria Adams,US,P92,Sports,5,345.3,PayPal,Cancelled
T808,2025-11-12,C251,Zachary Freeman,US,P121,Home,1,454.49,Credit Card,Returned
T809,2025-12-26,C125,Travis Lloyd,DE,P124,Sports,3,56.14,UPI,Completed
T810,2026-03-14,,Jesus Kim,US,P113,Electronics,4,62.25,Credit Card,Cancelled
T811,2026-06-11,C229,Colin Cline,IN,P103,Home,2,179.73,PayPal,Completed
T812,2025-08-14,C26,William Freeman,CA,P17,Home,3,39.35,Debit Card,Completed
T813,2026-01-02,C130,Gabriel Sharp,FR,P170,Clothing,3,140.12,PayPal,Returned
T814,2026-01-11,C87,Samuel Cook,FR,P194,Home,3,281.93,Debit Card,Returned
T815,2026-08-04,C17,Susan Valenzuela,UK,P128,Clothing,4,404.79,Credit Card,Cancelled
T816,2026-03-27,C112,Bonnie Oneal,UK,P192,Electronics,5,254.66,UPI,Cancelled
T817,2025-11-01,C38,Jessica Robinson,CA,P148,Home,4,256.49,Debit Card,Completed
T818,2026-06-21,C42,Alexander Vaughn IV,AU,P174,Books,5,32.09,PayPal,Returned
T819,2026-02-16,C70,Susan Vasquez,CA,P72,Sports,2,394.78,Credit Card,Cancelled
T820,2026-01-19,C149,Mary Alexander,UK,P51,Clothing,4,35.14,Credit Card,Completed
T821,2026-08-05,C205,Jeff Cooper,US,P64,Electronics,2,119.36,Credit Card,Completed
T822,2026-05-07,C85,Diana Dunn,CA,P45,Clothing,2,15.92,Credit Card,Cancelled
T823,2025-10-29,C216,John Ponce,US,P12,Books,1,80.11,Credit Card,Completed
T824,2026-06-08,C125,Shane Gomez,IN,P141,Clothing,3,133.3,Credit Card,Returned
T825,2025-09-09,C122,David Barnett,DE,P16,Books,5,483.07,PayPal,Completed
T826,2026-02-28,C141,Randy Lee,IN,P32,Electronics,1,190.93,UPI,Returned
T827,2026-06-26,C219,John Aguilar,AU,P21,Sports,2,184.0,Credit Card,Cancelled
T828,2026-08-07,C141,Mark Hodges,DE,P19,Electronics,2,206.37,UPI,Returned
T829,2026-07-06,C165,Adrienne Cunningham,US,P156,Clothing,3,286.98,Debit Card,Returned
T830,2026-04-03,C89,Lynn Carter,US,P151,Clothing,2,153.85,PayPal,Cancelled
T831,2025-12-08,C69,Ashley Ibarra,AU,P74,Clothing,1,39.05,PayPal,Completed
T832,2026-01-30,C182,Wendy Jones,AU,P180,Clothing,5,250.64,UPI,Returned
T833,2026-09-13 13:55:40.227473,C170,Mark Williams,UK,P43,Clothing,4,354.17,PayPal,Completed
T834,2026-06-28,C86,Michele Hanson,CA,P197,Electronics,4,332.96,Credit Card,Completed
T835,2026-02-07,C275,Raymond Chen,CA,P8,Sports,5,183.09,UPI,Returned
T836,2026-01-13,C273,Michael Kelly,UK,P140,Clothing,3,345.78,Credit Card,Completed
T837,2025-10-13,C27,Jack Smith,CA,P71,Home,5,340.31,Debit Card,Cancelled
T838,2026-07-10,C222,Cathy Cochran,IN,P1,Electronics,2,-41.67313428837707,PayPal,Completed
T839,2026-04-16,C166,Deborah Mcguire,CA,P32,Sports,4,234.0,Debit Card,Cancelled
T840,2025-09-12,C214,Diana Osborne,FR,P195,Clothing,5,219.14,Debit Card,Completed
T841,2025-11-21,C146,Donald Park,AU,P75,Books,3,435.3,Debit Card,Completed
T842,2026-01-26,C35,Jacob Jones,AU,P116,Sports,3,321.29,Debit Card,Cancelled
T843,2026-04-02,C73,Joshua Dean,DE,P177,Electronics,3,429.62,Credit Card,Cancelled
T844,2026-05-31,C243,Steven Daniel,CA,P86,Home,2,232.04,PayPal,Cancelled
T845,2026-01-18,C106,Jennifer Cunningham,DE,P46,Home,4,175.46,Debit Card,Completed
T846,2026-02-27,C82,Heather Johnson,UK,P54,Electronics,3,252.51,PayPal,Returned
T847,2026-05-03,C257,Michelle Vaughan,FR,P94,Home,4,364.62,UPI,Cancelled
T848,2026-07-31,C257,Matthew Alexander,UK,P8,Books,5,449.64,Credit Card,Returned
T849,2025-10-01,C58,Sheryl English,DE,P152,Home,5,140.33,Credit Card,Completed
T850,2026-02-01,C241,Michelle Gentry,CA,P85,Clothing,1,482.38,Debit Card,Returned
T851,2025-09-09,C130,Hailey Gonzalez,AU,P101,Home,5,235.56,Credit Card,Cancelled
T852,2026-02-11,C130,Connie Martinez,IN,P33,Sports,5,330.63,Debit Card,Completed
T853,2026-02-14,C220,Mark Sims,FR,P71,Sports,4,332.66,Debit Card,Returned
T854,2026-05-20,C76,Amanda Schmidt,CA,P181,Clothing,2,97.48,Debit Card,Completed
T855,2026-01-18,C128,Sarah Thomas,FR,P173,Electronics,1,397.95,Credit Card,Cancelled
T856,2025-11-05,C97,Elizabeth Arellano,US,P46,Books,2,214.93,Debit Card,Completed
T857,2025-08-21,C56,Carlos Gibson,UK,P124,Books,2,149.3,PayPal,Returned
T858,2025-12-05,C36,Craig Black,US,P4,Books,2,84.05,Credit Card,Cancelled
T859,2025-12-23,C6,Amanda Smith,AU,P59,Home,1,355.87,UPI,Completed
T860,2025-08-21,C118,Steven Simon,US,P155,Books,5,327.92,PayPal,Returned
T861,2025-08-22,C83,Dennis Robertson,US,P51,Home,2,318.91,Credit Card,Completed
T862,2025-10-07,C182,Michael Bentley,FR,P196,Books,2,264.47,Debit Card,Completed
T863,2026-06-15,C228,Robert Lee,FR,P199,Books,5,81.41,Debit Card,Completed
T864,2026-01-06,C40,John Lewis,CA,P193,Clothing,5,201.44,Credit Card,Returned
T865,2026-01-21,C253,Kevin Pittman,IN,P44,Home,4,200.16,UPI,Returned
T866,2025-08-17,C108,John Saunders,IN,P61,Books,2,367.81,UPI,Completed
T867,2025-12-01,C220,Veronica Rangel,IN,P61,Clothing,2,69.9,UPI,Returned
T868,2025-09-07,C214,Misty Phillips,DE,P98,Electronics,1,226.93,UPI,Returned
T869,2026-07-17,C156,Marcus Rivas,FR,P157,Home,1,25.84,Debit Card,Returned
T870,2026-07-11,C83,Lisa Johnson,DE,P115,Clothing,2,81.01,UPI,Cancelled
T871,2026-05-01,C208,Ms. Mackenzie Miles,US,P84,Sports,5,422.04,Debit Card,Completed
T872,2026-02-10,C142,Jessica Singh,US,P97,Electronics,5,100.05,UPI,Completed
T873,2026-09-13 13:55:40.225793,C146,Adam Santos,US,P106,Sports,5,148.47,UPI,Completed
T874,2026-04-13,C51,Joseph Scott,UK,P41,Electronics,2,476.08,Credit Card,Completed
T875,2026-08-13,C261,Marie Hickman MD,US,P136,Sports,5,125.88,Debit Card,Cancelled
T876,2026-09-13 13:55:40.226270,C3,Brittany Thornton,UK,P63,Books,1,325.81,PayPal,Returned
T877,2026-09-13 13:55:40.225763,,Sherry Welch,DE,P34,Books,4,320.74,PayPal,Returned
T878,2026-03-05,C36,Todd Allen,FR,P157,Clothing,4,26.36,PayPal,Returned
T879,2025-10-16,C104,Susan Powers,US,P37,Books,5,498.85,UPI,Returned
T880,2026-07-13,C54,Crystal Johnson,CA,P141,Electronics,3,252.1,PayPal,Completed
T881,2025-12-14,C276,Brian Lamb,US,P26,Home,4,257.79,PayPal,Cancelled
T882,2026-01-23,C229,Jim Larsen,DE,P42,Home,1,284.18,UPI,Cancelled
