transaction_id,order_date,customer_id,customer_name,country,product_id,product_category,quantity,price,payment_method,order_status
T588,2026-04-01,C16,Kendra Montgomery,UK,P114,Electronics,3,449.92,UPI,Returned
T589,2025-12-16,C203,Russell Brandt,UK,P132,Home,2,132.25,Credit Card,Returned
T590,2026-04-12,C6,Anthony Medina,FR,P31,Books,5,335.38,Credit Card,Completed
T591,2026-03-23,C231,Kerry Sullivan,DE,P26,Books,5,22.55,PayPal,Returned
T592,2025-09-29,C198,Margaret Frazier,UK,P90,Books,3,460.83,PayPal,Completed
T593,2026-06-13,C295,Donna Fletcher,CA,P108,Books,2,285.46,PayPal,Completed
T594,2025-09-05,C5,Joshua Chavez,FR,P8,Clothing,1,429.36,PayPal,Cancelled
T595,2026-08-12,C126,Karen Robinson,CA,P86,Clothing,3,314.32,UPI,Returned
T596,2026-05-06,C24,Jeffrey Green,UK,P168,Home,3,286.87,Credit Card,Cancelled
T597,2025-09-25,C245,Diana Montoya,IN,P16,Clothing,1,271.01,Credit Card,Cancelled
T598,2026-06-04,C11,Susan Lara,DE,P10,Sports,2,269.98,PayPal,Returned
T599,2025-10-02,C236,Rhonda Haynes,AU,P168,Sports,1,43.1,Debit Card,Completed
T600,2025-12-16,C212,Amanda Harris,AU,P82,Electronics,4,382.88,PayPal,Cancelled
T601,2026-03-16,C91,Kelly Campbell,DE,P97,Sports,5,102.07,Credit Card,Cancelled
T602,2026-08-13,C258,Andrew Little,FR,P22,Electronics,5,248.74,UPI,Cancelled
T603,2026-07-24,C283,Brianna Lewis,UK,P20,Home,3,231.91,Credit Card,Returned
T604,2026-06-02,C187,Brittany Clark,IN,P86,Home,1,92.8,UPI,Completed
T605,2025-08-24,C274,Erica Wilson,IN,P68,Books,3,178.23,UPI,Returned
T606,2025-09-08,C144,Daniel Garcia,AU,P138,Sports,2,352.86,Credit Card,Returned
T607,2026-08-10,C234,Stephanie Reyes,IN,P51,Clothing,2,414.7,Credit Card,Returned
T608,2026-01-29,C131,Christopher Snyder,CA,P10,Electronics,5,330.63,PayPal,Completed
T609,2025-12-18,C1,Jared Zuniga,UK,P130,Sports,2,344.2,Debit Card,Completed
T610,2025-08-20,C100,Noah Greene,FR,P94,Clothing,5,123.13,PayPal,Returned
T611,2026-08-07,C130,Kimberly Watson,DE,P5,Electronics,5,102.49,Credit Card,Completed
T612,2025-11-21,C210,Melissa Hodge,US,P104,Books,2,398.22,Debit Card,Cancelled
T613,2025-12-15,C202,Samantha Hunter,UK,P151,Electronics,5,456.52,Debit Card,Completed
T614,2026-06-10,C191,Eric Clark,UK,P109,Home,4,-73.95741320847917,PayPal,Returned
T615,2026-03-07,,Susan Webb,AU,P31,Sports,2,233.51,PayPal,Completed
T616,2026-06-19,C190,Nathan Taylor,AU,P70,Home,1,250.54,UPI,Cancelled
T617,2026-08-06,C88,Abigail Mathis,UK,P95,Electronics,2,240.76,Credit Card,Cancelled
T618,2026-06-24,C232,Meredith Miller,AU,P159,Electronics,5,498.78,Debit Card,Completed
T619,2026-03-18,C241,Cassie Patton,CA,P115,Books,3,377.53,UPI,Returned
T620,2025-11-28,C13,Tracy Ramirez,UK,P86,Books,3,26.59,Debit Card,Completed
T621,2025-12-06,C164,Sarah Stevenson,CA,P24,Clothing,5,285.82,Debit Card,Returned
T622,2025-08-27,C217,Miss Jamie Anderson,DE,P106,Books,2,139.88,Debit Card,Cancelled
T623,2026-07-02,C37,Jenna Novak,UK,P94,Sports,1,172.01,UPI,Completed
T624,2026-06-06,C14,Cathy Steele,CA,P80,Clothing,3,114.19,Debit Card,Returned
T625,2025-11-05,C81,Anthony Jackson,DE,P124,Clothing,2,188.47,UPI,Completed
T626,2026-02-01,C46,Charles Nicholson,DE,P29,Home,4,126.57,PayPal,Completed
T627,2026-02-27,C283,Melissa Contreras,AU,P193,Clothing,1,261.99,Debit Card,Cancelled
T628,2025-11-05,C92,Christina Myers,AU,P163,Home,1,130.36,Debit Card,Completed
T629,2025-12-02,C7,David Valdez,DE,P86,Sports,4,78.09,Credit Card,Completed
T630,2026-09-13 20:56:05.517924,C48,Barbara Tucker,AU,P67,Sports,5,230.99,PayPal,Returned
T631,2025-10-24,C67,Sheri Gregory,CA,P159,Home,4,16.23,PayPal,Returned
T632,2026-09-13 20:56:05.517924,C121,Paul Decker,UK,P149,Clothing,3,185.18,PayPal,Returned
T633,2026-03-28,C118,Wendy Frederick,CA,P134,Sports,1,61.18,Debit Card,Returned
T634,2026-03-19,C32,John Sampson,UK,P35,Clothing,2,352.24,UPI,Cancelled
T635,2026-02-27,C10,John Walker,DE,P148,Sports,4,198.9,Debit Card,Returned
T636,2026-09-13 20:56:05.516918,C35,Mary Pugh,UK,P156,Sports,1,478.68,PayPal,Cancelled
T637,2026-07-26,C14,Christopher Brady,DE,P116,Electronics,5,113.8,Credit Card,Cancelled
T638,2026-02-06,C256,Edward Carlson,CA,P200,Home,5,60.99,PayPal,Returned
T639,2025-10-08,C83,David Livingston,UK,P95,Clothing,3,307.44,Debit Card,Cancelled
T640,2025-09-05,C126,Martha Holloway,UK,P86,Books,4,354.93,Credit Card,Returned
T641,2026-04-05,C151,Peter Chang,FR,P68,Electronics,3,46.53,UPI,Completed
T642,2026-02-25,C84,Edwin Stark,AU,P152,Sports,2,447.72,PayPal,Cancelled
T643,2026-07-26,C150,Debra Mendez,IN,P168,Books,1,110.76,UPI,Completed
T644,2026-06-10,C89,Christopher Fitzgerald,DE,P65,Electronics,1,295.65,Credit Card,Completed
T645,2026-07-17,C31,Jeffery Allen,CA,P20,Electronics,5,201.85,PayPal,Returned
T646,2025-12-06,C232,Michael Gonzalez,IN,P76,Electronics,2,160.48,Credit Card,Completed
T647,2025-08-17,C271,Lawrence Long,US,P174,Home,1,276.92,UPI,Returned
T648,2025-10-28,C278,Sandra Miller,DE,P55,Sports,5,468.11,Debit Card,Cancelled
T649,2026-05-07,C42,Gary Sullivan,CA,P91,Books,2,399.09,UPI,Returned
T650,2026-03-31,C247,Michael Newman,AU,P180,Books,3,199.57,Credit Card,Completed
T651,2026-07-07,C242,Robert Hayes,AU,P16,Sports,4,212.93,UPI,Completed
T652,2026-02-11,,Kenneth Rogers,AU,P71,Home,5,499.37,Credit Card,Completed
T653,2025-11-06,C250,Brian Long,CA,P137,Sports,2,412.42,Credit Card,Cancelled
T654,2025-10-05,C102,Megan Gilbert,IN,P98,Clothing,5,344.79,UPI,Cancelled
T655,2026-05-23,C194,Breanna Martin,AU,P106,Books,4,417.51,Credit Card,Returned
T656,2025-11-02,C236,David Carter,DE,P200,Sports,3,305.71,UPI,Completed
T657,2026-04-14,C233,Roberto Meyer,AU,P21,Electronics,1,492.36,PayPal,Returned
T658,2026-01-10,C107,Samantha Myers,CA,P82,Sports,3,315.51,Credit Card,Returned
T659,2026-06-18,C22,Michael Beard,IN,P45,Sports,1,96.62,UPI,Completed
T660,2025-12-26,C273,Ashley West,AU,P127,Books,2,456.7,PayPal,Returned
T1,2026-02-15,C214,Kim Crawford,DE,P105,Home,5,389.29,UPI,Returned
T662,2025-12-08,C137,Kelly Moreno,DE,P38,Sports,1,74.34,Debit Card,Cancelled
T663,2026-04-13,C118,Lisa Sutton,US,P46,Sports,1,212.6,UPI,Cancelled
T664,2025-11-29,C176,Kristin Hernandez,IN,P38,Clothing,3,385.19,Credit Card,Completed
T665,2025-12-22,C148,Dustin Fuller,FR,P24,Electronics,4,97.44,Debit Card,Completed
T666,2025-08-31,C116,Mr. William Hayes,US,P48,Electronics,4,169.06,PayPal,Cancelled
T667,2025-10-13,C74,David Morales,UK,P84,Books,1,33.02,UPI,Returned
T668,2026-02-14,C178,Mr. Michael Davis,AU,P86,Home,4,65.39,UPI,Cancelled
T669,2026-02-02,C72,Erik Sanders,FR,P192,Home,1,304.05,Credit Card,Cancelled
T670,2026-01-02,C83,Lauren Jones,US,P166,Electronics,4,488.9,PayPal,Cancelled
T671,2025-11-10,C168,April Foster,FR,P126,Clothing,3,173.61,Debit Card,Returned
T672,2026-04-28,C273,Charles Johnson,FR,P108,Sports,2,91.56,Credit Card,Cancelled
T673,2025-11-04,C173,Haley Palmer,FR,P67,Clothing,3,419.96,PayPal,Completed
T674,2025-08-21,C141,William Wilkins,US,P47,Home,5,148.15,Credit Card,Completed
T675,2026-04-18,C187,Anita Robinson,IN,P164,Books,4,261.13,PayPal,Returned
T676,2026-05-27,C112,John Bowers,IN,P116,Clothing,4,264.8,Debit Card,Cancelled
T677,2026-01-09,C300,Zachary Howell,US,P185,Clothing,3,277.59,PayPal,Cancelled
T678,2026-02-17,C99,William Hampton,CA,P70,Home,2,287.54,PayPal,Returned
T679,2025-09-17,C3,Alexander Johnson,IN,P158,Home,-4,153.83,Credit Card,Cancelled
T680,2025-09-07,C158,Benjamin Higgins,FR,P48,Books,4,203.69,UPI,Cancelled
T681,2026-02-14,C59,Hannah Harrington,AU,P148,Home,5,131.02,Credit Card,Cancelled
T682,2026-07-22,C295,Erin Vasquez,CA,P163,Sports,4,331.4,Credit Card,Completed
T683,2026-05-10,C246,Emily Evans,FR,P132,Sports,1,349.66,Credit Card,Cancelled
T684,2025-10-15,C249,Ryan Coleman,IN,P138,Sports,1,305.65,PayPal,Cancelled
T685,2025-12-08,C259,Steven Williams,US,P104,Sports,5,55.94,UPI,Completed
T686,2026-02-17,C82,Rhonda Lewis,IN,P174,Home,3,357.25,Credit Card,Completed
T687,2026-05-23,C30,Fernando Castillo,US,P101,Clothing,4,416.3,Credit Card,Returned
T688,2026-01-17,C287,Devon Stewart,CA,P200,Books,5,14.72,Debit Card,Cancelled
T689,2026-05-31,C81,Courtney White,CA,P169,Electronics,-5,206.48,Debit Card,Cancelled
T690,2026-01-19,C270,Rebecca Hunt,DE,P135,Home,2,333.09,UPI,Returned
T691,2026-08-02,C137,Charles Howard,DE,P119,Sports,2,363.19,PayPal,Cancelled
T692,2026-01-09,C149,Kyle Johnson,IN,P77,Electronics,3,438.31,PayPal,Cancelled
T693,2025-12-18,C286,Jessica Mcclain,IN,P165,Sports,4,178.17,Credit Card,Returned
T694,2026-03-27,C91,Michael Lewis,UK,P56,Sports,4,287.35,PayPal,Completed
T695,2026-05-26,C17,Deborah Swanson,US,P79,Home,3,317.97,PayPal,Returned
T696,2026-01-26,C99,Jennifer Daniel,US,P187,Home,2,408.83,PayPal,Cancelled
T697,2025-10-31,,Natasha Turner,CA,P151,Books,2,315.68,Debit Card,Completed
T698,2025-11-22,C136,Edward Adams,AU,P200,Books,4,293.79,Credit Card,Completed
T699,2026-06-06,C13,Mark Trujillo,FR,P176,Electronics,4,300.26,Credit Card,Returned
T700,2025-08-16,C23,Lori Cochran,US,P77,Sports,2,276.93,Debit Card,Completed
T1,2026-07-17,C120,Pamela Ferguson,IN,P20,Home,3,187.22,Credit Card,Completed
T702,2025-10-01,C131,Cynthia Kelley,UK,P69,Home,1,177.06,Debit Card,Completed
T703,2026-03-07,C253,Sean Wang DDS,FR,P101,Electronics,5,340.52,Debit Card,Returned
T704,2025-11-02,C54,Ashley Hernandez,CA,P96,Electronics,1,350.96,UPI,Returned
T705,2025-11-24,C182,Ricardo Nguyen,DE,P107,Books,2,429.04,PayPal,Completed
T706,2026-03-10,C193,Kristine Bush,DE,P168,Clothing,3,168.68,Debit Card,Completed
T707,2026-05-13,C132,Sierra Harper,UK,P154,Home,1,197.9,Credit Card,Cancelled
T708,2025-10-16,C229,Devin Alexander,UK,P142,Sports,2,248.14,Credit Card,Returned
T709,2026-06-01,C262,Maureen Orr,UK,P144,Sports,4,85.85,PayPal,Returned
T710,2025-10-14,C17,Christopher Mullins,IN,P17,Clothing,5,491.62,UPI,Completed
T711,2025-11-28,C35,William Harris,AU,P95,Electronics,1,257.96,UPI,Cancelled
T712,2025-12-24,C11,Eric Crawford,CA,P195,Electronics,3,156.85,PayPal,Completed
T713,2026-04-30,C227,Linda Cooper,IN,P125,Home,1,94.75,UPI,Completed
T714,2025-10-20,C221,Melissa Thompson,UK,P47,Clothing,2,245.71,UPI,Cancelled
T715,2026-04-09,C294,Julia Phillips,CA,P104,Books,3,416.11,Credit Card,Returned
T716,2026-03-28,C59,Ryan Foster,DE,P44,Books,1,373.82,Credit Card,Returned
T717,2026-02-11,C110,Elizabeth Parker,AU,P168,Books,1,437.78,Credit Card,Cancelled
T718,2026-02-21,C262,Nicole Meyer,IN,P139,Clothing,3,208.95,Credit Card,Completed
T719,2026-02-04,C273,Chelsea Juarez,AU,P42,Home,2,219.92,Credit Card,Completed
T720,2025-11-15,C7,Diane Fernandez,UK,P179,Home,3,213.91,PayPal,Completed
T721,2026-01-01,C145,Patty Boyle,US,P173,Sports,1,139.7,UPI,Completed
T722,2026-02-12,C15,Elizabeth Cain,US,P137,Sports,2,270.36,UPI,Returned
T723,2025-09-21,C183,Christopher Butler,UK,P136,Sports,5,408.94,Debit Card,Completed
T724,2026-04-29,C279,Paul Greer,IN,P127,Electronics,4,430.02,Debit Card,Cancelled
T725,2025-08-27,C36,Brittany Anderson,UK,P121,Home,5,258.79,PayPal,Cancelled
T726,2026-08-12,C185,Stephen Andrews,CA,P106,Home,4,107.95,Credit Card,Cancelled
T727,2026-01-29,C167,Heather Kim,US,P27,Home,3,290.67,Credit Card,Cancelled
T728,2025-11-10,C246,Miss Rachel Rodriguez,XYZ,P133,Sports,4,218.26,Debit Card,Returned
T729,2026-07-30,C24,Mrs. Diana Carpenter,FR,P94,Clothing,3,453.79,UPI,Cancelled
T730,2026-07-29,C126,Lindsey Garcia,FR,P115,Sports,5,406.73,UPI,Cancelled
T731,2025-09-23,C158,Benjamin Briggs,DE,P132,Home,2,50.69,Debit Card,Returned
T732,2026-04-28,C71,Ryan Johnson,US,P126,Electronics,4,471.28,Credit Card,Completed
T733,2025-10-15,C169,Elizabeth Cohen,CA,P175,Home,4,163.62,UPI,Completed
T734,2025-08-15,C156,Jennifer Hahn,CA,P160,Books,3,289.21,PayPal,Cancelled
T735,2025-11-18,C119,Susan Myers,AU,P105,Sports,5,343.23,Debit Card,Completed
T736,2025-09-24,C183,Destiny Wilson,CA,P123,Clothing,4,433.24,Debit Card,Returned
T737,2026-07-17,C92,Sherry Cameron,UK,P138,Home,3,301.07,UPI,Completed
T1,2026-01-10,C84,Michael Carter,UK,P144,Sports,5,282.76,UPI,Returned
T739,2025-09-24,,Alice Smith,AU,P103,Home,5,272.93,Debit Card,Cancelled
T740,2026-04-13,C292,Gina Bonilla,FR,P85,Clothing,4,290.98,UPI,Completed
T741,2025-11-02,C254,Mrs. Chelsea Sanchez,US,P120,Sports,2,182.12,Debit Card,Completed
T742,2026-07-25,C203,Mr. Brian Sanders,UK,P198,Sports,2,122.78,PayPal,Cancelled
T743,2026-05-16,C105,Priscilla Bowman,UK,P125,Books,5,391.22,Debit Card,Cancelled
T744,2025-10-21,C284,Raymond Horton,AU,P17,Sports,2,120.55,PayPal,Cancelled
T745,2026-05-30,C109,Stacy Garrison,AU,P168,Clothing,5,111.57,Credit Card,Returned
T746,2026-06-16,C230,Mrs. Wendy Thornton MD,DE,P77,Sports,1,268.34,Debit Card,Returned
T747,2025-09-27,C187,Ashley Riley,CA,P29,Electronics,4,175.03,PayPal,Returned
T748,2026-05-10,C268,Steven Miller,FR,P147,Sports,3,164.55,Debit Card,Returned
T749,2026-01-11,C233,Daniel Smith,US,P182,Electronics,4,76.91,Credit Card,Completed
T750,2026-07-01,C187,Amy Gill,UK,P106,Books,3,394.55,UPI,Completed
T751,2026-03-06,C107,Martin Tran,US,P166,Electronics,2,81.19,Credit Card,Cancelled
T752,2025-09-14,C224,Debbie Dunn,FR,P23,Sports,2,408.7,UPI,Returned
T753,2025-10-03,,Stephanie Perez,CA,P86,Electronics,4,235.24,Debit Card,Returned
T754,2026-09-13 20:56:05.517924,C6,Brian Gardner,AU,P42,Home,2,54.81,UPI,Completed
T755,2026-04-27,C82,Kelly Gallagher,IN,P25,Books,4,456.9,Debit Card,Returned
T756,2025-12-15,C138,Melody Figueroa DVM,US,P180,Electronics,1,149.77,Debit Card,Completed
T757,2025-11-14,C114,Melanie Gonzales,FR,P66,Sports,4,145.49,Debit Card,Returned
T758,2026-04-26,C147,Kelly Reeves,UK,P78,Books,5,319.84,Debit Card,Completed
T759,2026-08-08,C195,Amanda Thompson,US,P24,Sports,3,335.03,Debit Card,Completed
T760,2026-06-17,C265,Mrs. Ashley Oneill,AU,P61,Electronics,1,257.16,UPI,Completed
T761,2025-08-23,C47,Ann Ashley,AU,P178,Clothing,4,325.14,UPI,Returned
T762,2026-04-24,C232,Connor Pineda,UK,P31,Home,2,132.11,Credit Card,Returned
T763,2025-09-29,C10,Andrew Ingram,AU,P11,Electronics,3,382.83,Credit Card,Completed
T764,2026-05-11,C237,Michael Wang,DE,P147,Clothing,2,487.34,UPI,Cancelled
T765,2026-01-21,C146,Donald Howe,AU,P16,Books,4,130.3,Credit Card,Completed
T766,2026-05-22,C1,Michele Sanchez,US,P133,Clothing,2,207.9,UPI,Completed
T767,2025-11-04,C16,Dustin Evans,FR,P153,Clothing,3,466.7,UPI,Cancelled
T768,2025-09-28,C177,Nicole Delgado,UK,P101,Sports,5,249.76,UPI,Cancelled
T769,2026-04-27,C8,Cindy Bradley,AU,P195,Books,3,62.7,Credit Card,Completed
T770,2026-07-31,C88,Rebecca Durham,FR,P175,Electronics,2,89.91,Credit Card,Cancelled
T771,2025-12-13,C229,Mary Davenport,AU,P56,Books,4,281.73,UPI,Cancelled
T772,2026-06-19,C210,Gordon Day,DE,P97,Books,1,139.21,Debit Card,Returned
T773,2025-09-29,C209,Michael Vaughn,DE,P18,Books,2,133.22,PayPal,Completed
T774,2025-10-17,C48,Denise Williams,UK,P42,Home,4,270.95,PayPal,Cancelled
T775,2026-07-10,C188,Eric Smith,FR,P173,Electronics,5,302.32,UPI,Returned
T776,2026-06-12,C288,Danielle Johnson,FR,P101,Books,4,32.03,Debit Card,Completed
T777,2026-07-11,C284,Lori Marquez,CA,P6,Books,5,292.34,Credit Card,Cancelled
T778,2026-07-31,C222,Thomas Gross,CA,P186,Home,5,101.15,UPI,Cancelled
T779,2026-06-23,C239,Zachary Cline,US,P3,Clothing,2,11.19,UPI,Cancelled
T780,2025-12-22,C128,Kayla Powell,US,P147,Books,1,386.33,UPI,Cancelled
T781,2026-07-21,C99,Gregory Jackson,UK,P183,Home,5,344.93,UPI,Cancelled
T782,2026-01-13,C244,Jessica Rodriguez,AU,P91,Electronics,-2,348.09,PayPal,Returned
T783,2025-12-08,C176,Devon Walker,FR,P76,Electronics,1,155.01,Debit Card,Cancelled
T784,2025-11-15,C101,Stacy Lee,AU,P168,Clothing,5,159.63,Credit Card,Completed
T785,2026-08-03,C102,Savannah Coleman,US,P31,Sports,4,193.5,Debit Card,Returned
T786,2025-10-25,C261,Larry Gentry,UK,P143,Sports,5,457.03,Debit Card,Cancelled
T787,2026-04-10,C201,Carl Frank,CA,P195,Books,4,314.82,UPI,Cancelled
T788,2025-12-26,C40,Katherine Whitaker MD,UK,P75,Home,4,14.96,Debit Card,Returned
T789,2026-02-21,C154,Lisa Lawrence,DE,P160,Electronics,3,289.91,Credit Card,Returned
T790,2026-03-31,C204,Mary Ochoa,DE,P113,Clothing,2,179.85,UPI,Completed
T791,2025-10-23,C44,Jordan Thompson,DE,P38,Home,5,389.67,Credit Card,Cancelled
T792,2026-02-03,C148,Jillian Wells,FR,P111,Electronics,4,293.77,Debit Card,Completed
T793,2026-09-13 20:56:05.517924,C22,James Bautista,AU,P54,Electronics,1,451.69,UPI,Returned
T794,2026-08-07,C55,Carl Blair,DE,P167,Home,2,260.08,Debit Card,Completed
T795,2026-02-26,C84,Jeremy Johnson,FR,P133,Sports,5,184.62,UPI,Cancelled
T796,2026-04-07,C38,Joanna Garcia,US,P57,Home,5,159.84,Debit Card,Returned
T797,2026-05-09,C245,Kristina Nelson,AU,P184,Books,2,212.84,PayPal,Cancelled
T798,2026-07-09,C63,David Richard,UK,P151,Clothing,4,266.68,Debit Card,Returned
T799,2026-02-13,C179,Robert Camacho,CA,P164,Clothing,2,167.2,Debit Card,Returned
T800,2026-05-03,C184,Jessica Davidson,IN,P78,Books,2,127.69,Credit Card,Cancelled
T801,2026-04-10,C98,David Page,US,P69,Books,1,395.44,Credit Card,Returned
T802,2025-11-02,C286,Kimberly Evans,US,P17,Electronics,1,176.07,Debit Card,Cancelled
T803,2025-11-10,C18,John Kim,UK,P131,Electronics,1,87.93,Debit Card,Cancelled
T1,2025-10-02,C137,Christine Garcia,DE,P22,Clothing,4,403.45,PayPal,Returned
T805,2026-01-12,C277,Brandy Cook,FR,P184,Clothing,3,150.49,PayPal,Cancelled
T806,2026-01-04,C31,Patricia Brown,AU,P199,Clothing,2,405.99,PayPal,Cancelled
T807,2025-11-14,C169,Andrea Edwards,DE,P30,Books,5,233.52,Credit Card,Cancelled
T808,2025-08-22,C184,Michelle David,UK,P23,Books,4,41.75,Debit Card,Returned
T809,2026-03-27,C158,Kyle Mosley,UK,P23,Books,1,333.38,Credit Card,Cancelled
T810,2026-04-04,,Anthony Green,AU,P73,Clothing,1,475.24,Debit Card,Returned
T811,2026-05-09,C23,Austin Cooper,US,P129,Sports,5,289.79,UPI,Completed
T812,2026-04-18,C160,Andrew Robertson,AU,P76,Clothing,3,137.52,Credit Card,Cancelled
T813,2026-03-01,C238,Dustin Lewis,DE,P143,Electronics,3,270.17,Debit Card,Completed
T814,2026-06-13,C59,Mariah Lopez,US,P199,Clothing,3,411.97,Credit Card,Cancelled
T815,2026-05-09,C243,Krystal Miller,UK,P36,Home,5,216.86,Debit Card,Completed
T816,2026-08-09,C294,Jane Williams,CA,P81,Home,4,350.59,PayPal,Completed
T817,2026-05-08,C289,Judy Mcfarland,IN,P40,Home,3,123.04,UPI,Completed
T818,2025-11-29,C159,Scott Collins,FR,P176,Clothing,1,348.53,Credit Card,Returned
T819,2025-10-25,C192,Anne Newman,DE,P79,Home,3,448.61,Debit Card,Cancelled
T820,2026-06-03,C56,Wanda Murray,CA,P118,Electronics,4,363.99,PayPal,Returned
T821,2026-03-03,C106,Joel Flowers,DE,P44,Books,1,66.97,Credit Card,Returned
T822,2026-05-09,C62,Mark Davis,FR,P111,Electronics,2,468.18,Debit Card,Cancelled
T823,2025-12-15,C226,Chad Adams,AU,P61,Sports,4,461.32,UPI,Cancelled
T824,2026-01-29,,Elizabeth Gomez,FR,P5,Electronics,3,254.02,UPI,Completed
T1,2026-02-28,C241,Sheryl Garcia,DE,P116,Home,-4,338.86,UPI,Returned
T826,2026-04-27,C231,Kyle Jones,AU,P64,Books,2,227.99,PayPal,Cancelled
T827,2026-03-10,C257,Ricardo White,DE,P137,Clothing,5,482.89,UPI,Cancelled
T828,2026-02-06,C270,Lucas Evans,CA,P53,Electronics,3,324.79,Credit Card,Completed
T829,2025-09-16,C137,Jermaine Turner,UK,P37,Clothing,5,99.32,UPI,Completed
T830,2025-09-01,C53,Craig Faulkner,UK,P51,Home,2,132.31,Debit Card,Cancelled
T831,2025-10-05,C225,Selena Tran,IN,P37,Sports,4,337.95,UPI,Completed
T832,2026-04-08,C19,Kevin Torres,FR,P31,Electronics,4,39.75,PayPal,Returned
T833,2026-04-08,C6,Ashley Rice,FR,P106,Sports,2,39.88,UPI,Completed
T834,2025-10-07,C157,Douglas Romero,DE,P64,Books,4,122.04,PayPal,Cancelled
T835,2026-07-06,C228,Rhonda Burton,US,P192,Electronics,4,476.96,Credit Card,Returned
T836,2026-01-16,C102,James Alexander,AU,P133,Sports,1,202.83,Credit Card,Cancelled
T837,2026-01-27,C221,Larry Hill,FR,P182,Sports,2,461.84,UPI,Cancelled
T838,2026-01-01,C88,Dylan Ray,IN,P131,Home,2,396.3,PayPal,Returned
T839,2025-09-22,C38,Ashley Douglas,US,P137,Sports,1,347.49,Debit Card,Completed
T840,2025-11-10,C228,Derek Lewis,US,P174,Books,3,474.46,Debit Card,Completed
T841,2026-03-12,C102,Michael Smith,DE,P73,Sports,5,451.52,PayPal,Cancelled
T842,2026-03-01,C251,Michael Brown,FR,P83,Electronics,4,364.48,UPI,Returned
T843,2026-06-17,C74,Jason Erickson,US,P171,Sports,3,49.6,Credit Card,Cancelled
T844,2026-07-24,C37,Michael Murphy,IN,P19,Home,2,123.99,PayPal,Completed
T845,2025-08-16,C291,Christina Spears,US,P12,Clothing,5,314.55,UPI,Completed
T846,2026-05-03,C183,Richard Pace,FR,P29,Books,2,438.42,Debit Card,Cancelled
T847,2026-04-05,C113,Elaine White,UK,P54,Sports,2,492.75,Credit Card,Completed
T848,2026-07-10,C101,Hannah Simpson,US,P138,Clothing,3,293.36,Debit Card,Cancelled
T849,2026-09-13 20:56:05.517924,C50,Kathryn Lawson,AU,P145,Books,3,67.45,UPI,Cancelled
T850,2026-05-20,,Elizabeth Simpson,FR,P163,Clothing,5,369.38,Credit Card,Cancelled
T851,2026-07-18,C81,Alexis Luna,FR,P185,Books,3,488.42,PayPal,Returned
T852,2026-07-21,C234,Stephanie Jensen,DE,P58,Clothing,1,355.47,PayPal,Returned
T853,2026-07-31,C149,Paige Morris,UK,P159,Home,1,487.96,UPI,Cancelled
T854,2026-05-17,C89,Brenda Maldonado,IN,P49,Clothing,5,57.53,UPI,Returned
T855,2026-07-11,C140,Kathy Hays,UK,P58,Home,2,385.32,PayPal,Completed
T856,2026-01-30,C253,Jay Cooper,DE,P94,Clothing,5,413.45,PayPal,Cancelled
T857,2026-07-29,C167,Kimberly Mcdowell,FR,P26,Clothing,4,80.85,Debit Card,Cancelled
T858,2026-02-05,C95,Amanda Oliver,US,P66,Electronics,3,425.46,Debit Card,Completed
T859,2025-09-01,C196,Heather Bowman,UK,P99,Home,1,50.65,UPI,Completed
T860,2026-06-29,C204,Jonathan Glass,US,P196,Home,2,42.82,PayPal,Cancelled
T861,2025-08-14,C285,Valerie Shaffer,AU,P172,Electronics,5,180.74,Debit Card,Cancelled
T862,2026-07-25,C15,William Noble,UK,P148,Sports,2,27.16,Debit Card,Cancelled
T863,2026-06-24,C36,Kimberly Mitchell,AU,P181,Electronics,5,66.92,Credit Card,Completed
T864,2026-07-03,C50,James Crosby,US,P97,Books,3,43.9,Credit Card,Cancelled
T865,2025-12-31,C194,Lauren Brown,AU,P101,Home,2,417.34,PayPal,Completed
T866,2026-05-28,C129,Sara Gomez MD,FR,P99,Books,4,375.37,PayPal,Completed
T867,2025-11-20,C25,Lauren Reid,UK,P32,Books,4,483.62,Debit Card,Returned
T868,2025-11-08,C132,Nicholas Wilson,CA,P200,Sports,1,368.98,UPI,Cancelled
T869,2025-08-29,C161,Alyssa Lewis,DE,P121,Sports,2,13.72,PayPal,Cancelled
T870,2026-06-13,C192,Margaret Parker,US,P139,Sports,4,383.76,PayPal,Returned
T871,2026-07-15,C154,Albert Wood,IN,P6,Clothing,5,483.69,UPI,Returned
T872,2026-03-26,C139,Danny Barnett,UK,P80,Books,5,360.51,PayPal,Completed
T873,2025-11-24,C146,Alexander Robbins,AU,P10,Home,4,362.45,Debit Card,Completed
T874,2026-06-22,C247,Kendra Cross,UK,P42,Home,1,482.71,PayPal,Completed
T875,2025-10-13,C207,Bethany Lawrence,AU,P13,Electronics,4,282.76,PayPal,Returned
T876,2025-12-18,C242,Larry Baldwin,IN,P6,Books,4,277.64,Debit Card,Cancelled
T877,2026-03-20,C24,Brittany Higgins,US,P170,Home,3,71.14,Debit Card,Returned
T878,2025-09-26,C274,Erika Ramirez,UK,P183,Clothing,5,287.27,Credit Card,Returned
T879,2026-02-15,C69,Maria Munoz,US,P59,Clothing,4,147.27,Debit Card,Completed
T880,2026-06-27,C47,Bernard Kelley,DE,P167,Clothing,2,112.44,Debit Card,Returned
T881,2025-08-28,C118,Craig Gutierrez,US,P6,Sports,5,472.9,UPI,Completed
